sku_id,vendor_slug,vendor_brand,vendor_tier,vendor_status,name,peptide_canonical,peptide_variant,dose_value,dose_unit,format,concentration,bottle_size,list_price_usd,sale_price_usd,sale_observed_at,per_mg_price_usd,volume_tier_label,bundle_membership,crypto_discount_pct,subscription_price_usd,out_of_stock,url,raw_artifact,evidence_entry_id
prime-peptides:tb-500-10mg,prime-peptides,Prime Peptides,3,ok,TB-500 (TB4) 10mg,TB-500,lyophilized,10,mg,vial,,,75.0,,,7.5,1-pack,[],0,,true,https://primepeptides.co/products/tb-500/,03_raw_fetches/prime-peptides/catalog_1.md,claim-2
prime-peptides:mots-c-10mg,prime-peptides,Prime Peptides,3,ok,MOTS-c 10mg,MOTS-c,lyophilized,10,mg,vial,,,55.0,,,5.5,1-pack,[],0,,false,https://primepeptides.co/products/mots-c/,03_raw_fetches/prime-peptides/catalog_1.md,claim-2
prime-peptides:ghk-cu-10mg,prime-peptides,Prime Peptides,3,ok,GHK-Cu 10mg,GHK-Cu,lyophilized,10,mg,vial,,,65.0,,,6.5,1-pack,[],0,,false,https://primepeptides.co/products/ghk-cu/,03_raw_fetches/prime-peptides/catalog_1.md,claim-2
prosperitypeptides:bpc-157-10mg,prosperitypeptides,Prosperity Peptides,3,ok,BPC-157 (12mg),BPC-157,acetate,10,mg,vial,uncertain,10mg lyophilized powder,40.0,,,4.0,1-pack,[],0,,false,https://prosperitypeptides.com/product/bpc-157/,03_raw_fetches/prosperitypeptides/product_1__bpc-157.md,claim-sku-bpc157
prosperitypeptides:ghk-cu-50mg,prosperitypeptides,Prosperity Peptides,3,ok,GHK-Cu (60mg),GHK-Cu,empty,50,mg,vial,uncertain,50mg lyophilized powder,30.0,,,0.6,1-pack,[],0,,false,https://prosperitypeptides.com/product/ghk-cu/,03_raw_fetches/prosperitypeptides/product_2__ghk-cu.md,claim-sku-ghkcu
prosperitypeptides:retatrutide-10mg,prosperitypeptides,Prosperity Peptides,3,ok,GLP3-R (12mg),Retatrutide,empty,10,mg,vial,uncertain,10mg lyophilized powder,70.0,,,7.0,1-pack,[],0,,false,https://prosperitypeptides.com/product/retatrutide-2/,03_raw_fetches/prosperitypeptides/product_3__retatrutide.md,claim-sku-retatrutide-10
prosperitypeptides:retatrutide-30mg,prosperitypeptides,Prosperity Peptides,3,ok,GLP3-R (38mg),Retatrutide,empty,30,mg,vial,uncertain,30mg lyophilized powder,125.0,,,4.1667,1-pack,[],0,,false,https://prosperitypeptides.com/product/glp3-r-30mg/,03_raw_fetches/prosperitypeptides/product_3__retatrutide.md,claim-sku-retatrutide-30
prosperitypeptides:tirzepatide-30mg,prosperitypeptides,Prosperity Peptides,3,ok,GLP2-T (40mg),Tirzepatide,empty,30,mg,vial,uncertain,30mg lyophilized powder,100.0,,,3.3333,1-pack,[],0,,false,https://prosperitypeptides.com/product/tirzepatide-2/,03_raw_fetches/prosperitypeptides/product_4__tirzepatide.md,claim-sku-tirzepatide
prosperitypeptides:selank-10mg,prosperitypeptides,Prosperity Peptides,3,ok,Selank (14mg),Selank,empty,10,mg,vial,uncertain,uncertain,40.0,,,4.0,1-pack,[],0,,false,https://prosperitypeptides.com/product/selank/,03_raw_fetches/prosperitypeptides/product_5__selank.md,claim-sku-selank
prosperitypeptides:mots-c-10mg,prosperitypeptides,Prosperity Peptides,3,ok,MOTS-c (52mg),MOTS-c,empty,10,mg,vial,uncertain,10mg lyophilized powder,120.0,,,12.0,1-pack,[],0,,false,https://prosperitypeptides.com/product/mots-c/,03_raw_fetches/prosperitypeptides/product_6__mots-c.md,claim-sku-motsc
prosperitypeptides:semax-10mg,prosperitypeptides,Prosperity Peptides,3,ok,Semax (12mg),Semax,empty,10,mg,vial,uncertain,10mg lyophilized powder,40.0,,,4.0,1-pack,[],0,,false,https://prosperitypeptides.com/product/semax/,03_raw_fetches/prosperitypeptides/product_7__semax.md,claim-sku-semax
prosperitypeptides:5-amino-1mq,prosperitypeptides,Prosperity Peptides,3,ok,5-amino-1mq,5-Amino-1MQ,empty,0,mg,vial,uncertain,uncertain,85.0,,,0,uncertain,[],0,,uncertain,https://prosperitypeptides.com/product/5-amino-1mq/,03_raw_fetches/prosperitypeptides/product_8__5-amino-1mq.md,claim-sku-5amino
prosperitypeptides:bpc157-tb500-blend,prosperitypeptides,Prosperity Peptides,3,ok,BPC-157 + TB-500 Blend (Wolverine),other,empty,0,mg,vial,uncertain,uncertain,50.0,,,0,1-pack,"[""wolverine-stack""]",0,,uncertain,https://prosperitypeptides.com/product/bpc-157-tb-500-combo/,03_raw_fetches/prosperitypeptides/catalog_1.md,claim-sku-wolverine
prosperitypeptides:cjc1295-ipamorelin-blend,prosperitypeptides,Prosperity Peptides,3,ok,CJC-1295 (No DAC) + Ipamorelin Blend,other,empty,0,mg,vial,uncertain,uncertain,70.0,,,0,1-pack,[],0,,uncertain,https://prosperitypeptides.com/product/cjc-1295-no-dac-ipamorelin-blend/,03_raw_fetches/prosperitypeptides/catalog_1.md,claim-sku-cjc-ipa
prosperitypeptides:glow-blend,prosperitypeptides,Prosperity Peptides,3,ok,Glow,other,empty,0,mg,vial,uncertain,uncertain,80.0,,,0,1-pack,"[""glow-stack""]",0,,uncertain,https://prosperitypeptides.com/product/glow-bpc-157-blend/,03_raw_fetches/prosperitypeptides/catalog_1.md,claim-sku-glow
prosperitypeptides:ipamorelin-8mg,prosperitypeptides,Prosperity Peptides,3,ok,Ipamorelin (8mg),Ipamorelin,empty,8,mg,vial,uncertain,uncertain,35.0,,,4.375,1-pack,[],0,,uncertain,https://prosperitypeptides.com/product/ipamorelin/,03_raw_fetches/prosperitypeptides/catalog_1.md,claim-sku-ipamorelin
prosperitypeptides:klow-blend,prosperitypeptides,Prosperity Peptides,3,ok,Klow,other,empty,0,mg,vial,uncertain,uncertain,85.0,,,0,1-pack,"[""klow-stack""]",0,,uncertain,https://prosperitypeptides.com/product/klow-cu50tb10bc10kpv10/,03_raw_fetches/prosperitypeptides/catalog_1.md,claim-sku-klow
prosperitypeptides:kpv-14mg,prosperitypeptides,Prosperity Peptides,3,ok,KPV (14mg),KPV,empty,14,mg,vial,uncertain,uncertain,40.0,,,2.8571,1-pack,[],0,,uncertain,https://prosperitypeptides.com/product/kpv-lysine-proline-valine/,03_raw_fetches/prosperitypeptides/catalog_1.md,claim-sku-kpv
prosperitypeptides:mt2-melanotan,prosperitypeptides,Prosperity Peptides,3,ok,MT-2 (Melanotan 2),other,acetate,0,mg,vial,uncertain,uncertain,35.0,,,0,1-pack,[],0,,uncertain,https://prosperitypeptides.com/product/mt-2-melanotan-2-acetate/,03_raw_fetches/prosperitypeptides/catalog_2.md,claim-sku-mt2
prosperitypeptides:nad-plus,prosperitypeptides,Prosperity Peptides,3,ok,NAD+,other,empty,0,mg,vial,uncertain,uncertain,60.0,,,0,1-pack,[],0,,uncertain,https://prosperitypeptides.com/product/nad/,03_raw_fetches/prosperitypeptides/catalog_2.md,claim-sku-nad
prosperitypeptides:tesamorelin-14mg,prosperitypeptides,Prosperity Peptides,3,ok,Tesamorelin (14mg),other,empty,14,mg,vial,uncertain,uncertain,70.0,,,5.0,1-pack,[],0,,uncertain,https://prosperitypeptides.com/product/tesamorelin/,03_raw_fetches/prosperitypeptides/catalog_2.md,claim-sku-tesamorelin
puratek-peptides:bpc-157-10mg,puratek-peptides,Puratek Peptides,3,ok,BPC-157 10 mg,BPC-157,acetate,10,mg,vial,uncertain,uncertain,29.95,,,2.995,1-pack,[],0,,false,https://puratekpeptides.com/product/bpc-157/,03_raw_fetches/puratek-peptides/product_1__bpc-157.md,claim-5
puratek-peptides:tb-500-10mg,puratek-peptides,Puratek Peptides,3,ok,TB-500 10 mg,TB-500,empty,10,mg,vial,uncertain,uncertain,59.95,,,5.995,1-pack,[],0,,false,https://puratekpeptides.com/product/tb-500/,03_raw_fetches/puratek-peptides/product_2__tb-500.md,claim-6
puratek-peptides:ghk-cu-50mg,puratek-peptides,Puratek Peptides,3,ok,GHK-Cu 50 mg,GHK-Cu,empty,50,mg,vial,uncertain,uncertain,28.95,,,0.579,1-pack,[],0,,false,https://puratekpeptides.com/product/ghk-cu/,03_raw_fetches/puratek-peptides/product_3__ghk-cu.md,claim-7
puratek-peptides:ghk-cu-100mg,puratek-peptides,Puratek Peptides,3,ok,GHK-Cu 100 mg,GHK-Cu,empty,100,mg,vial,uncertain,uncertain,34.95,,,0.3495,1-pack,[],0,,false,https://puratekpeptides.com/product/ghk-cu/,03_raw_fetches/puratek-peptides/product_3__ghk-cu.md,claim-7
puratek-peptides:epithalon-10mg,puratek-peptides,Puratek Peptides,3,ok,Epithalon 10 mg,Epithalon,empty,10,mg,vial,uncertain,uncertain,26.95,,,2.695,1-pack,[],0,,false,https://puratekpeptides.com/product/epithalon/,03_raw_fetches/puratek-peptides/product_4__epithalon.md,claim-8
puratek-peptides:selank-10mg,puratek-peptides,Puratek Peptides,3,ok,Selank 10 mg,Selank,empty,10,mg,vial,uncertain,uncertain,32.95,,,3.295,1-pack,[],0,,false,https://puratekpeptides.com/product/selank/,03_raw_fetches/puratek-peptides/product_5__selank.md,claim-9
puratek-peptides:semax-10mg,puratek-peptides,Puratek Peptides,3,ok,Semax 10 mg,Semax,empty,10,mg,vial,uncertain,uncertain,32.95,,,3.295,1-pack,[],0,,false,https://puratekpeptides.com/product/semax/,03_raw_fetches/puratek-peptides/catalog_2.md,claim-10
puratek-peptides:bpc-tb500-blend-20mg,puratek-peptides,Puratek Peptides,3,ok,BPC-157 & TB-500 Blend 20 mg,other,empty,20,mg,vial,uncertain,uncertain,51.95,,,2.5975,1-pack,[],0,,true,https://puratekpeptides.com/product/bpc-157-tb-500-blend/,03_raw_fetches/puratek-peptides/catalog_1.md,claim-11
puratek-peptides:mots-c-40mg,puratek-peptides,Puratek Peptides,3,ok,MOTS-c 40 mg,MOTS-c,empty,40,mg,vial,uncertain,uncertain,68.95,,,1.7238,1-pack,[],0,,true,https://puratekpeptides.com/product/mots-c/,03_raw_fetches/puratek-peptides/catalog_1.md,claim-12
puratek-peptides:ipamorelin-10mg,puratek-peptides,Puratek Peptides,3,ok,Ipamorelin 10 mg,Ipamorelin,empty,10,mg,vial,uncertain,uncertain,37.95,,,3.795,1-pack,[],0,,false,https://puratekpeptides.com/product/ipamorelin/,03_raw_fetches/puratek-peptides/catalog_1.md,claim-13
puratek-peptides:kpv-10mg,puratek-peptides,Puratek Peptides,3,ok,KPV 10 mg,KPV,empty,10,mg,vial,uncertain,uncertain,34.95,,,3.495,1-pack,[],0,,false,https://puratekpeptides.com/product/kpv/,03_raw_fetches/puratek-peptides/catalog_1.md,claim-13
puratek-peptides:cjc1295-nodac-10mg,puratek-peptides,Puratek Peptides,3,ok,CJC 1295 No DAC 10 mg,CJC-1295,empty,10,mg,vial,uncertain,uncertain,44.95,,,4.495,1-pack,[],0,,false,https://puratekpeptides.com/product/cjc-1295-no-dac/,03_raw_fetches/puratek-peptides/catalog_1.md,claim-13
puratek-peptides:pt141-10mg,puratek-peptides,Puratek Peptides,3,ok,PT-141 10mg,PT-141,empty,10,mg,vial,uncertain,uncertain,34.95,31.45,2026-05-08T06:50:59Z,3.145,1-pack,[],0,,false,https://puratekpeptides.com/product/pt-141/,03_raw_fetches/puratek-peptides/catalog_1.md,claim-13
puratek-peptides:dsip-10mg,puratek-peptides,Puratek Peptides,3,ok,DSIP 10mg,DSIP,empty,10,mg,vial,uncertain,uncertain,34.95,31.45,2026-05-08T06:50:59Z,3.145,1-pack,[],0,,false,https://puratekpeptides.com/product/dsip-10mg/,03_raw_fetches/puratek-peptides/catalog_1.md,claim-13
puratek-peptides:tesamorelin-10mg,puratek-peptides,Puratek Peptides,3,ok,Tesamorelin 10 mg,other,empty,10,mg,vial,uncertain,uncertain,54.95,,,5.495,1-pack,[],0,,true,https://puratekpeptides.com/product/tesamorelin/,03_raw_fetches/puratek-peptides/catalog_2.md,claim-14
puratek-peptides:vip-10mg,puratek-peptides,Puratek Peptides,3,ok,VIP 10mg,other,empty,10,mg,vial,uncertain,uncertain,59.95,53.95,2026-05-08T06:51:12Z,5.395,1-pack,[],0,,false,https://puratekpeptides.com/product/vip-10mg/,03_raw_fetches/puratek-peptides/catalog_2.md,claim-14
pure-peptide-labs:glp-1sema-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,GLP-1SEMA 5mg,Semaglutide,acetate,5,mg,vial,,5mg vial,59.95,49.95,2025-08-15T00:00:00Z,9.99,1-pack,[],0,,true,https://purepeptidelabs.com/products/glp-1sema,03_raw_fetches/pure-peptide-labs/product_001__glp-1sema.md,claim-6
pure-peptide-labs:glp-1sema-10mg,pure-peptide-labs,Pure Peptide Labs,2,partial,GLP-1SEMA 10mg,Semaglutide,acetate,10,mg,vial,,10mg vial,59.95,49.95,2025-08-15T00:00:00Z,4.995,1-pack,[],0,,true,https://purepeptidelabs.com/products/glp-1sema,03_raw_fetches/pure-peptide-labs/product_001__glp-1sema.md,claim-6
pure-peptide-labs:glp-2tz-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,GLP-2TZ (Tirzepatide) 5mg,Tirzepatide,acetate,5,mg,vial,,5mg vial,59.95,49.95,2025-08-15T00:00:00Z,9.99,1-pack,[],0,,true,https://purepeptidelabs.com/products/glp-2tz-glp-1-gip,03_raw_fetches/pure-peptide-labs/product_002__glp-2tz.md,claim-7
pure-peptide-labs:glp-2tz-10mg,pure-peptide-labs,Pure Peptide Labs,2,partial,GLP-2TZ (Tirzepatide) 10mg,Tirzepatide,acetate,10,mg,vial,,10mg vial,59.95,49.95,2025-08-15T00:00:00Z,4.995,1-pack,[],0,,true,https://purepeptidelabs.com/products/glp-2tz-glp-1-gip,03_raw_fetches/pure-peptide-labs/product_002__glp-2tz.md,claim-7
pure-peptide-labs:glp-3rt-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,GLP-3RT (Retatrutide) 5mg,Retatrutide,acetate,5,mg,vial,,5mg vial,59.95,49.95,2025-08-14T00:00:00Z,9.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/glp-3rt-glp-1-gip-glucagon,03_raw_fetches/pure-peptide-labs/product_003__glp-3rt.md,claim-8
pure-peptide-labs:glp-3rt-10mg,pure-peptide-labs,Pure Peptide Labs,2,partial,GLP-3RT (Retatrutide) 10mg,Retatrutide,acetate,10,mg,vial,,10mg vial,59.95,49.95,2025-08-14T00:00:00Z,4.995,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/glp-3rt-glp-1-gip-glucagon,03_raw_fetches/pure-peptide-labs/product_003__glp-3rt.md,claim-8
pure-peptide-labs:bpc-157-from-24.95,pure-peptide-labs,Pure Peptide Labs,2,partial,BPC-157,BPC-157,acetate,5,mg,vial,,5mg or 10mg vial,39.95,24.95,2025-08-14T00:00:00Z,4.99,1-pack,"[""bpc-157-tb-500-blend"", ""glow-blend""]",0,,uncertain,https://purepeptidelabs.com/products/bpc-157,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-9
pure-peptide-labs:tb-500-from-44.95,pure-peptide-labs,Pure Peptide Labs,2,partial,TB-500,TB-500,acetate,5,mg,vial,,vial,64.95,44.95,2025-08-14T00:00:00Z,8.99,1-pack,"[""bpc-157-tb-500-blend"", ""glow-blend""]",0,,true,https://purepeptidelabs.com/products/tb-500,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-10
pure-peptide-labs:ipamorelin-from-29.95,pure-peptide-labs,Pure Peptide Labs,2,partial,Ipamorelin,Ipamorelin,acetate,5,mg,vial,,vial,39.95,29.95,2025-08-14T00:00:00Z,5.99,1-pack,"[""cjc-ipamorelin-no-dac""]",0,,uncertain,https://purepeptidelabs.com/products/ipamorelin,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-11
pure-peptide-labs:tesamorelin-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,Tesamorelin 5mg,Tesamorelin,acetate,5,mg,vial,,5mg vial,69.95,29.95,2025-08-14T00:00:00Z,5.99,1-pack,[],0,,true,https://purepeptidelabs.com/products/tesamorelin,03_raw_fetches/pure-peptide-labs/product_010__tesamorelin.md,claim-12
pure-peptide-labs:selank-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,Selank,Selank,acetate,5,mg,vial,,vial,34.95,24.95,2025-08-14T00:00:00Z,4.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/selank,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-13
pure-peptide-labs:semax-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,Semax,Semax,acetate,5,mg,vial,,vial,29.95,19.95,2025-08-14T00:00:00Z,3.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/semax,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-14
pure-peptide-labs:aod-9604-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,AOD-9604 5mg,AOD-9604,acetate,5,mg,vial,,5mg vial,79.95,59.95,2025-08-25T00:00:00Z,11.99,1-pack,[],0,,true,https://purepeptidelabs.com/products/aod-9604,03_raw_fetches/pure-peptide-labs/product_004__aod-9604.md,claim-15
pure-peptide-labs:pt-141-10mg,pure-peptide-labs,Pure Peptide Labs,2,partial,PT-141,PT-141,acetate,10,mg,vial,,vial,49.95,39.95,2025-08-14T00:00:00Z,3.995,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/pt-141,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-16
pure-peptide-labs:melanotan-2-10mg,pure-peptide-labs,Pure Peptide Labs,2,partial,Melanotan 2,Melanotan 2,acetate,10,mg,vial,,vial,59.95,39.95,2025-08-14T00:00:00Z,3.995,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/melanotan-2,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-17
pure-peptide-labs:mots-c-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,MOTS-C,MOTS-c,acetate,5,mg,vial,,vial,54.95,44.95,2025-08-14T00:00:00Z,8.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/mots-c,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-18
pure-peptide-labs:cagrilintide-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,Cagrilintide 5mg,Cagrilintide,acetate,5,mg,vial,,5mg vial,79.95,59.95,2025-08-15T00:00:00Z,11.99,1-pack,"[""cagri-sema-blend"", ""cagri-reta-blend""]",0,,true,https://purepeptidelabs.com/products/cagrilintide,03_raw_fetches/pure-peptide-labs/product_005__cagrilintide.md,claim-19
pure-peptide-labs:dsip-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,DSIP,DSIP,acetate,5,mg,vial,,vial,34.95,29.95,2025-08-14T00:00:00Z,5.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/dsip,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-20
pure-peptide-labs:ghk-cu-50mg,pure-peptide-labs,Pure Peptide Labs,2,partial,GHK-Cu 50mg,GHK-Cu,copper_peptide,50,mg,vial,,50mg vial,29.95,24.95,2025-08-18T00:00:00Z,0.499,1-pack,"[""glow-blend""]",0,,true,https://purepeptidelabs.com/products/ghk-cu,03_raw_fetches/pure-peptide-labs/product_006__ghk-cu.md,claim-21
pure-peptide-labs:ghk-cu-100mg,pure-peptide-labs,Pure Peptide Labs,2,partial,GHK-Cu 100mg,GHK-Cu,copper_peptide,100,mg,vial,,100mg vial,29.95,24.95,2025-08-18T00:00:00Z,0.2495,1-pack,"[""glow-blend""]",0,,true,https://purepeptidelabs.com/products/ghk-cu,03_raw_fetches/pure-peptide-labs/product_006__ghk-cu.md,claim-21
pure-peptide-labs:bpc157-tb500-blend-from-59.95,pure-peptide-labs,Pure Peptide Labs,2,partial,BPC-157/TB-500 Blend,BPC-157,blend,5,mg,vial,,vial,69.96,59.95,2025-08-14T00:00:00Z,5.995,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/bpc-157-tb-500-blend,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-22
pure-peptide-labs:mazdutide-10mg,pure-peptide-labs,Pure Peptide Labs,2,partial,Mazdutide 10mg,Mazdutide,acetate,10,mg,vial,,10mg vial,129.95,109.95,2025-08-15T00:00:00Z,10.995,1-pack,[],0,,true,https://purepeptidelabs.com/products/mazdutide,03_raw_fetches/pure-peptide-labs/product_009__mazdutide.md,claim-23
pure-peptide-labs:epithalon-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,Epithalon,Epithalon,acetate,5,mg,vial,,vial,29.95,24.95,2025-08-14T00:00:00Z,4.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/epithalon,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-24
pure-peptide-labs:sermorelin-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,Sermorelin,Sermorelin,acetate,5,mg,vial,,vial,44.95,39.95,2025-08-14T00:00:00Z,7.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/sermorelin,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-25
pure-peptide-labs:cjc-ipamorelin-nodac-blend,pure-peptide-labs,Pure Peptide Labs,2,partial,CJC/Ipamorelin (No DAC),CJC-1295,blend,5,mg,vial,,vial,79.95,59.95,2025-08-14T00:00:00Z,5.995,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/cjc-ipamorelin-no-dac,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-26
pure-peptide-labs:cjc-nodac-solo,pure-peptide-labs,Pure Peptide Labs,2,partial,CJC (NO DAC),CJC-1295,no_dac,5,mg,vial,,vial,74.95,64.95,2025-08-14T00:00:00Z,12.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/cjc-no-dac,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-27
pure-peptide-labs:melanotan-1-from-24.95,pure-peptide-labs,Pure Peptide Labs,2,partial,Melanotan 1,Melanotan 1,acetate,5,mg,vial,,vial,29.95,24.95,2025-08-14T00:00:00Z,4.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/melanotan-1,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-28
pure-peptide-labs:cagri-sema-blend-5-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,Cagri/Sema Blend 5mg/5mg,Cagrilintide,blend,5,mg,vial,,5mg/5mg vial,129.95,109.95,2025-08-22T00:00:00Z,10.995,1-pack,[],0,,true,https://purepeptidelabs.com/products/cagri-sema-blend,03_raw_fetches/pure-peptide-labs/product_007__cagri-sema-blend.md,claim-29
pure-peptide-labs:nad-500mg,pure-peptide-labs,Pure Peptide Labs,2,partial,NAD+,NAD+,acetate,500,mg,vial,,vial,69.95,59.95,2025-08-14T00:00:00Z,0.1199,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/nad,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-30
pure-peptide-labs:ghrp6-acetate,pure-peptide-labs,Pure Peptide Labs,2,partial,GHRP-6 Acetate,GHRP-6,acetate,5,mg,vial,,vial,34.95,29.95,2025-08-14T00:00:00Z,5.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/ghrp-6-acetate,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-31
pure-peptide-labs:snap8-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,SNAP-8,SNAP-8,acetate,5,mg,vial,,vial,39.95,29.95,2025-08-14T00:00:00Z,5.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/snap-8,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-32
pure-peptide-labs:glow-blend-ghkcu-bpc157-tb500,pure-peptide-labs,Pure Peptide Labs,2,partial,GLOW Blend (GHK-Cu/BPC-157/TB-500),GHK-Cu,blend,5,mg,vial,,vial,119.95,109.95,2025-08-14T00:00:00Z,7.33,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/glow-blend-ghk-cu-bpc-157-tb-500,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-33
pure-peptide-labs:kisspeptin-from-24.95,pure-peptide-labs,Pure Peptide Labs,2,partial,Kisspeptin,Kisspeptin,acetate,5,mg,vial,,vial,29.95,24.95,2025-08-14T00:00:00Z,4.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/kisspeptin,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-34
pure-peptide-labs:hexarelin-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,Hexarelin,Hexarelin,acetate,5,mg,vial,,vial,49.95,39.95,2025-08-14T00:00:00Z,7.99,1-pack,[],0,,uncertain,https://purepeptidelabs.com/products/hexarelin,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-35
pure-peptide-labs:cagri-reta-blend-5-5mg,pure-peptide-labs,Pure Peptide Labs,2,partial,Cagri/Reta Blend 5mg/5mg,Cagrilintide,blend,5,mg,vial,,5mg/5mg vial,129.95,109.95,2025-08-14T00:00:00Z,10.995,1-pack,[],0,,true,https://purepeptidelabs.com/products/cagri-reta-blend,03_raw_fetches/pure-peptide-labs/product_008__cagri-reta-blend.md,claim-36
pure-peptide-labs:igf-1lr3-1mg,pure-peptide-labs,Pure Peptide Labs,2,partial,IGF-1LR3,IGF-1 LR3,acetate,1,mg,vial,,vial,55.95,59.95,2025-08-14T00:00:00Z,59.95,1-pack,[],0,,true,https://purepeptidelabs.com/products/igf-1lr3,03_raw_fetches/pure-peptide-labs/catalog_1.md,claim-37
